"code_centre_interet","libelle_centre_interet","code_ogr_rome","code_rome","libelle_rome","principal"
"2","J'ai l'âme d'un chef / d'une cheffe","517","N3101","Capitaine de port","oui"
"2","J'ai l'âme d'un chef / d'une cheffe","521","N3202","Responsable d'exploitation transport fluvial","non"
"2","J'ai l'âme d'un chef / d'une cheffe","528","N4201","Responsable d'agence transport routier de marchandises","non"
"2","J'ai l'âme d'un chef / d'une cheffe","529","N4202","Responsable d'exploitation transport routier de personnes","oui"
"3","J'ai le sens des affaires","404969","B1607","Lapidaire / Diamantaire","non"
"3","J'ai le sens des affaires","404976","B1609","Responsable d'atelier en bijouterie ou joaillerie","non"
"3","J'ai le sens des affaires","55","C1101","Chargé / Chargée de produit en assurances","oui"
"3","J'ai le sens des affaires","56","C1102","Conseiller / Conseillère en assurances","oui"
"3","J'ai le sens des affaires","58","C1104","Responsable d'agence en assurances","non"
"3","J'ai le sens des affaires","59","C1105","Actuaire","non"
"3","J'ai le sens des affaires","60","C1106","Expert / Experte risques en assurances","non"
"3","J'ai le sens des affaires","62","C1108","Responsable de département en assurances","non"
"3","J'ai le sens des affaires","64","C1110","Souscripteur / Souscriptrice en assurances","non"
"3","J'ai le sens des affaires","404510","C1111","Mandataire en assurance","non"
"3","J'ai le sens des affaires","404511","C1112","Agent général / Agente générale d'assurance","non"
"3","J'ai le sens des affaires","67","C1203","Chargé / Chargée d'affaires bancaires entreprise","oui"
"3","J'ai le sens des affaires","68","C1204","Gestionnaire de produits bancaires","oui"
"3","J'ai le sens des affaires","69","C1205","Conseiller / Conseillère en gestion de patrimoine","oui"
"3","J'ai le sens des affaires","71","C1207","Directeur / Directrice d'agence bancaire","non"
"3","J'ai le sens des affaires","403084","C1208","Courtier / Courtière en banque","non"
"3","J'ai le sens des affaires","72","C1301","Trader","oui"
"3","J'ai le sens des affaires","73","C1302","Gestionnaire des opérations sur les marchés financiers","non"
"3","J'ai le sens des affaires","74","C1303","Gérant / Gérante de portefeuille financier","oui"
"3","J'ai le sens des affaires","77","C1502","Chargé / Chargée de gestion locative en immobilier","non"
"3","J'ai le sens des affaires","78","C1503","Chargé / Chargée d'affaires immobilières","oui"
"3","J'ai le sens des affaires","79","C1504","Conseiller / Conseillère immobilier","oui"
"3","J'ai le sens des affaires","403085","C1505","Responsable d'agence immobilière","oui"
"3","J'ai le sens des affaires","489040","C1506","Responsable de projet immobilier","oui"
"3","J'ai le sens des affaires","85","D1106","Épicier / Épicière","non"
"3","J'ai le sens des affaires","86","D1107","Grossiste en produits frais","oui"
"3","J'ai le sens des affaires","87","D1201","Brocanteur / Brocanteuse","oui"
"3","J'ai le sens des affaires","90","D1204","Loueur / Loueuse de véhicules","non"
"3","J'ai le sens des affaires","96","D1210","Vendeur / Vendeuse en animalerie","non"
"3","J'ai le sens des affaires","97","D1211","Vendeur / Vendeuse d'articles de sport et loisirs","non"
"3","J'ai le sens des affaires","98","D1212","Vendeur / Vendeuse en équipement de la maison","non"
"3","J'ai le sens des affaires","99","D1213","Vendeur / Vendeuse grossiste de matériels et équipements","non"
"3","J'ai le sens des affaires","100","D1214","Vendeur / Vendeuse en prêt-à-porter","non"
"3","J'ai le sens des affaires","489010","D1219","Vendeur / Vendeuse conseil en jardinerie","oui"
"3","J'ai le sens des affaires","489056","D1221","Vendeur / Vendeuse de produits culturels et ludiques","non"
"3","J'ai le sens des affaires","101","D1301","Responsable de magasin","non"
"3","J'ai le sens des affaires","488618","D1302","Responsable de boutique","oui"
"3","J'ai le sens des affaires","103","D1402","Commercial / Commerciale grands comptes et entreprises","non"
"3","J'ai le sens des affaires","104","D1403","Commercial / Commerciale auprès des particuliers","non"
"3","J'ai le sens des affaires","105","D1404","Commercial / Commerciale en automobiles","non"
"3","J'ai le sens des affaires","106","D1405","Conseiller / Conseillère en information médicale","non"
"3","J'ai le sens des affaires","107","D1406","Responsable des ventes","non"
"3","J'ai le sens des affaires","108","D1407","Technico-commercial / Technico-commerciale","non"
"3","J'ai le sens des affaires","403074","D1409","Assistant / Assistante administration des ventes","non"
"3","J'ai le sens des affaires","403086","D1410","Attaché commercial / Attachée commerciale","non"
"3","J'ai le sens des affaires","488282","D1411","Responsable Efficacité Commerciale (SFE)","non"
"3","J'ai le sens des affaires","488290","D1412","Délégué médical hospitalier / Déléguée médicale hospitalière","oui"
"3","J'ai le sens des affaires","488301","D1413","Délégué / Déléguée pharmaceutique","oui"
"3","J'ai le sens des affaires","488326","D1414","Responsable de zone internationale","oui"
"3","J'ai le sens des affaires","488879","D1416","Commercial / Commerciale auprès d'une clientèle d'entreprises","non"
"3","J'ai le sens des affaires","488908","D1417","Chef / Cheffe des ventes","oui"
"3","J'ai le sens des affaires","488926","D1418","Négociant / Négociante en bois","non"
"3","J'ai le sens des affaires","488928","D1419","Courtier / Courtière en vins","non"
"3","J'ai le sens des affaires","489185","D1420","Cadre Technico-commercial / Technico-commerciale","non"
"3","J'ai le sens des affaires","113","D1504","Directeur / Directrice de magasin","non"
"3","J'ai le sens des affaires","117","D1508","Responsable de caisses","oui"
"3","J'ai le sens des affaires","118","D1509","Responsable de département en grande distribution","non"
"3","J'ai le sens des affaires","403087","D1510","Chef / Cheffe de secteur commercial","non"
"3","J'ai le sens des affaires","125","E1107","Chef / Cheffe de projet événementiel","non"
"3","J'ai le sens des affaires","489052","E1113","E-commercial / E-commerciale","oui"
"3","J'ai le sens des affaires","488598","G1221","Responsable des attractions","non"
"3","J'ai le sens des affaires","189","G1302","Yield manager","non"
"3","J'ai le sens des affaires","191","G1401","Adjoint / Adjointe de direction en hôtellerie-restauration","non"
"3","J'ai le sens des affaires","192","G1402","Directeur / Directrice d'établissement en hôtellerie-restauration","non"
"3","J'ai le sens des affaires","193","G1403","Directeur / Directrice de structure touristique","non"
"3","J'ai le sens des affaires","488600","G1407","Économe en hôtellerie-restauration","non"
"3","J'ai le sens des affaires","488762","G1408","Directeur / Directrice de structure d'hébergement touristique","non"
"3","J'ai le sens des affaires","488899","G1409","Manager en restauration rapide","oui"
"3","J'ai le sens des affaires","489049","G1410","Directeur / Directrice de la restauration","oui"
"3","J'ai le sens des affaires","489171","G1411","Directeur / Directrice d'hôtel","non"
"3","J'ai le sens des affaires","489204","G1412","Directeur / Directrice de parc à thème","oui"
"3","J'ai le sens des affaires","489205","G1413","Directeur / Directrice de restaurant","non"
"3","J'ai le sens des affaires","489037","G1805","Gérant / Gérante de café, bar-brasserie","oui"
"3","J'ai le sens des affaires","488582","G1807","Gérant / Gérante de bar-tabac","non"
"3","J'ai le sens des affaires","211","H1102","Ingénieur / Ingénieure d'affaires en industrie","oui"
"3","J'ai le sens des affaires","488302","H1103","Responsable d'affaires en industrie","oui"
"3","J'ai le sens des affaires","488339","H1105","Chef de projets santé / Cheffe de projets santé","oui"
"3","J'ai le sens des affaires","489015","H1107","Directeur / Directrice assistance technique","non"
"3","J'ai le sens des affaires","488271","H1212","Ingénieur / Ingénieure brevet en industrie","non"
"3","J'ai le sens des affaires","488335","H1221","Responsable des partenariats de recherche","oui"
"3","J'ai le sens des affaires","225","H1401","Responsable ordonnancement-lancement-planification en industrie","non"
"3","J'ai le sens des affaires","488297","H1405","Responsable supply chain en industrie","oui"
"3","J'ai le sens des affaires","488331","H1406","Ingénieur / Ingénieure supply chain en industrie","non"
"3","J'ai le sens des affaires","240","H2204","Contremaître / Contremaîtresse en menuiserie","non"
"3","J'ai le sens des affaires","241","H2205","Ouvrier / Ouvrière de scierie","non"
"3","J'ai le sens des affaires","262","H2501","Chef / Cheffe d'atelier production électricité-électronique","non"
"3","J'ai le sens des affaires","263","H2502","Responsable d'unité de production industrielle","non"
"3","J'ai le sens des affaires","264","H2503","Responsable d'îlot de production","non"
"3","J'ai le sens des affaires","265","H2504","Chef / Cheffe d'équipe en industrie","non"
"3","J'ai le sens des affaires","266","H2505","Chef / Cheffe d'équipe et d'atelier textile","non"
"3","J'ai le sens des affaires","488286","H2506","Chef / Cheffe de production en industrie agroalimentaire","non"
"3","J'ai le sens des affaires","488315","H2507","Responsable de ligne de production industrielle","non"
"3","J'ai le sens des affaires","337","J1202","Pharmacien / Pharmacienne","non"
"3","J'ai le sens des affaires","349","J1405","Opticien / Opticienne","oui"
"3","J'ai le sens des affaires","364","K1101","Médiateur familial / Médiatrice familiale","non"
"3","J'ai le sens des affaires","399","K1802","Chargé / Chargée de développement local","non"
"3","J'ai le sens des affaires","488737","K1907","Commissaire-priseur / Commissaire-priseure","oui"
"3","J'ai le sens des affaires","488915","K2116","Responsable d'unité d'enseignement de la conduite de véhicule","non"
"3","J'ai le sens des affaires","443","L1302","Producteur / Productrice de film","non"
"3","J'ai le sens des affaires","444","L1303","Agent / Agente de talent","non"
"3","J'ai le sens des affaires","465","M1301","Président Directeur Général / Présidente Directrice Générale -PDG-","non"
"3","J'ai le sens des affaires","466","M1302","Responsable de Petite ou Moyenne Entreprise -PME-","non"
"3","J'ai le sens des affaires","483","M1701","Responsable de l'administration des ventes","non"
"3","J'ai le sens des affaires","487","M1705","Responsable marketing","oui"
"3","J'ai le sens des affaires","488","M1706","Chef de promotion des ventes","oui"
"3","J'ai le sens des affaires","489","M1707","Responsable Commercial / Commerciale","non"
"3","J'ai le sens des affaires","488274","M1708","Directeur / Directrice de l'accès au marché","non"
"3","J'ai le sens des affaires","488307","M1710","Responsable régional / Responsable régionale des relations scientifiques médicales","non"
"3","J'ai le sens des affaires","488310","M1711","Directeur / Directrice du marketing","oui"
"3","J'ai le sens des affaires","488340","M1712","Directeur / Directrice de l'information promotionnelle du médicament","oui"
"3","J'ai le sens des affaires","488569","M1714","Chargé / Chargée de l'information promotionnelle du médicament","oui"
"3","J'ai le sens des affaires","488738","M1715","Directeur commercial / Directrice commerciale","non"
"3","J'ai le sens des affaires","488873","M1716","Responsable marketing digital","non"
"3","J'ai le sens des affaires","488721","M1823","Consultant / Consultante avant-vente","oui"
"3","J'ai le sens des affaires","489067","M1851","Analyste décisionnel - Business Intelligence","oui"
"3","J'ai le sens des affaires","505","N1201","Affréteur / Affréteuse","non"
"3","J'ai le sens des affaires","488863","N1206","Courtier / Courtière affrètement maritime","oui"
"3","J'ai le sens des affaires","507","N1301","Responsable logistique","non"
"3","J'ai le sens des affaires","529","N4202","Responsable d'exploitation transport routier de personnes","non"
"3","J'ai le sens des affaires","530","N4203","Agent / Agente d'intervention technique d'exploitation des transports routiers de marchandises","non"
"4","J'ai le sens du contact","34","A1503","Toiletteur / Toiletteuse d'animaux","non"
"4","J'ai le sens du contact","488759","A1506","Soigneur animalier / Soigneuse animalière","non"
"4","J'ai le sens du contact","488724","B1304","Artisan démonstrateur / Artisane démonstratrice","non"
"4","J'ai le sens du contact","61","C1107","Chargé / Chargée d'indemnisations en assurances","non"
"4","J'ai le sens du contact","404511","C1112","Agent général / Agente générale d'assurance","non"
"4","J'ai le sens du contact","65","C1201","Chargé / Chargée d'accueil en banque","oui"
"4","J'ai le sens du contact","70","C1206","Conseiller / Conseillère de clientèle bancaire","oui"
"4","J'ai le sens du contact","71","C1207","Directeur / Directrice d'agence bancaire","non"
"4","J'ai le sens du contact","403084","C1208","Courtier / Courtière en banque","oui"
"4","J'ai le sens du contact","75","C1401","Agent administratif / Agente administrative banque ou assurance","non"
"4","J'ai le sens du contact","76","C1501","Gestionnaire de copropriété","oui"
"4","J'ai le sens du contact","78","C1503","Chargé / Chargée d'affaires immobilières","non"
"4","J'ai le sens du contact","79","C1504","Conseiller / Conseillère immobilier","non"
"4","J'ai le sens du contact","403085","C1505","Responsable d'agence immobilière","non"
"4","J'ai le sens du contact","489040","C1506","Responsable de projet immobilier","non"
"4","J'ai le sens du contact","80","D1101","Boucher / Bouchère","non"
"4","J'ai le sens du contact","81","D1102","Boulanger / Boulangère","non"
"4","J'ai le sens du contact","82","D1103","Charcutier-traiteur / Charcutière-traiteuse","non"
"4","J'ai le sens du contact","85","D1106","Épicier / Épicière","oui"
"4","J'ai le sens du contact","87","D1201","Brocanteur / Brocanteuse","non"
"4","J'ai le sens du contact","88","D1202","Coiffeur / Coiffeuse","non"
"4","J'ai le sens du contact","89","D1203","Agent thermal / Agente thermale","oui"
"4","J'ai le sens du contact","90","D1204","Loueur / Loueuse de véhicules","non"
"4","J'ai le sens du contact","91","D1205","Employé / Employée de pressing","non"
"4","J'ai le sens du contact","92","D1206","Cordonnier / Cordonnière","non"
